metabolite_id	metabolite_name	metabolite_formula
m_000_00149g	(alpha-D-mannosyl)6-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein) (C)	C58H97N2O45X
m_000_00150g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform A (protein)	C64H107N2O50X
m_000_00151g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	C64H107N2O50X
m_000_00151r	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform B (protein)	C64H107N2O50X
m_000_00152g	(alpha-D-mannosyl)7-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine, isoform C (protein)	C64H107N2O50X
m_000_00153g	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C70H117N2O55X
m_000_00153r	(alpha-D-mannosyl)8-beta-D-mannosyl-diacetylchitobiosyl-L-asparagine (protein)	C70H117N2O55X
m_000_00154r	(Glc)3 (GlcNAc)2 (Man)9 (PP-Dol)1	(Glc)3(GlcNAc)2(Man)9(PP-Dol)1
m_000_00155c	(indol-3-yl)acetamide	C10H10N2O
m_000_00156c	(R)-1,2-dimethyl-5,6-dihydroxy-tetrahydroisoquinoline	C11H15NO2
m_000_00157c	(R)-3-hydroxybutanoate	C4H8O3
m_000_00157m	(R)-3-hydroxybutanoate	C4H8O3
m_000_00157s	(R)-3-hydroxybutanoate	C4H8O3
m_000_00158c	(R)-3-hydroxybutanoyl-[ACP]	C4H7O2SR
m_000_00159m	(R)-3-hydroxybutanoyl-CoA	C25H42N7O18P3S
m_000_00160c	(R)-3-hydroxydecanoyl-[ACP]	C10H19O2SR
m_000_00161c	(R)-3-hydroxyoctanoyl-[ACP]	C8H15O2SR
m_000_00162c	(R)-3-hydroxypalmitoyl-[ACP]	C16H31O2SR
m_000_00163c	(R)-4-phosphopantothenoyl-cysteine	C12H23N2O9PS
m_000_00163m	(R)-4-phosphopantothenoyl-cysteine	C12H23N2O9PS
m_000_00164c	(R)-5-diphosphomevalonate	C6H14O10P2
m_000_00165c	(R)-5-phosphomevalonate	C6H13O7P
m_000_00166m	(R)-methylmalonyl-CoA	C25H40N7O19P3S
m_000_00167c	(R)-mevalonate	C6H12O4
m_000_00167p	(R)-mevalonate	C6H12O4
m_000_00168c	(R)-S-lactoylglutathione	C13H21N3O8S
m_000_00168m	(R)-S-lactoylglutathione	C13H21N3O8S
m_000_00169c	(S)-2-aminobutanoate	C4H9NO2
m_000_00170m	(S)-3-hydroxy-11-cis-octadecenoyl-CoA	C39H68N7O18P3S
m_000_00170p	(S)-3-hydroxy-11-cis-octadecenoyl-CoA	C39H68N7O18P3S
m_000_00171m	(S)-3-hydroxy-2-methylbutyryl-CoA	C26H44N7O18P3S
m_000_00172m	(S)-3-hydroxy-7-hexadecenoyl-CoA	C37H64N7O18P3S
m_000_00172p	(S)-3-hydroxy-7-hexadecenoyl-CoA	C37H64N7O18P3S
m_000_00173m	(S)-3-hydroxybutyryl-CoA	C25H42N7O18P3S
m_000_00173p	(S)-3-hydroxybutyryl-CoA	C25H42N7O18P3S
m_000_00174m	(S)-3-hydroxydodecanoyl-CoA	C33H58N7O18P3S
m_000_00174p	(S)-3-hydroxydodecanoyl-CoA	C33H58N7O18P3S
m_000_00175m	(S)-3-hydroxyhexadecanoyl-CoA	C37H66N7O18P3S
m_000_00175p	(S)-3-hydroxyhexadecanoyl-CoA	C37H66N7O18P3S
m_000_00176m	(S)-3-hydroxyoleyleoyl-CoA	C39H68N7O18P3S
m_000_00176p	(S)-3-hydroxyoleyleoyl-CoA	C39H68N7O18P3S
m_000_00177m	(S)-3-hydroxypalmitoleoyl-CoA	C37H64N7O18P3S
m_000_00177p	(S)-3-hydroxypalmitoleoyl-CoA	C37H64N7O18P3S
m_000_00178m	(S)-3-hydroxytetradecanoyl-CoA	C35H62N7O18P3S
m_000_00178p	(S)-3-hydroxytetradecanoyl-CoA	C35H62N7O18P3S
m_000_00179c	(S)-3-sulfolactate	C3H6O6S
m_000_00179m	(S)-3-sulfolactate	C3H6O6S
m_000_00179s	(S)-3-sulfolactate	C3H6O6S
m_000_00180c	(S)-dihydroorotate	C5H6N2O4
m_000_00181m	(S)-hydroxydecanoyl-CoA	C31H54N7O18P3S
m_000_00181p	(S)-hydroxydecanoyl-CoA	C31H54N7O18P3S
m_000_00182m	(S)-hydroxyhexanoyl-CoA	C27H46N7O18P3S
m_000_00182p	(S)-hydroxyhexanoyl-CoA	C27H46N7O18P3S
m_000_00183m	(S)-hydroxyoctanoyl-CoA	C29H50N7O18P3S
m_000_00183p	(S)-hydroxyoctanoyl-CoA	C29H50N7O18P3S
m_000_00184c	[ACP]	HSR
m_000_00185c	[apocarboxlase]	XH
m_000_00186c	[apotransferin]	
m_000_00186l	[apotransferin]	
m_000_00186s	[apotransferin]	
m_000_00187c	[beta-adrenergic-receptor]	C4H6N2O3R2
m_000_00188c	[methionine synthase]-cob(II)alamin	C62H89CoN13O14P.C7H8N4O2R2
m_000_00189c	[methionine synthase]-methylcob(I)alamin	C63H92CoN13O14P.C7H8N4O2R2
m_000_00190c	[myosin light chain]	C4H6N2O3R2
m_000_00191c	[myosin light chain]-phosphate	C4H7N2O6PR2
m_000_00192c	[phosphorylase A]	
m_000_00193c	[phosphorylase B]	
m_000_00194c	[protein C terminal]-S-farnesyl-L-cysteine	C20H33N2O3SR(C2H2NOR)n
m_000_00195c	[protein C terminal]-S-farnesyl-L-cysteine-methyl ester	C21H35N2O3SR(C2H2NOR)n
m_000_00196c	[protein]	C2H4NO2R(C2H2NOR)n
m_000_00197c	[protein]-L-arginine	C6H12N4O
m_000_00198c	[protein]-L-asparagine	C4H6N2O2
m_000_00198l	[protein]-L-asparagine	C4H6N2O2
m_000_00198r	[protein]-L-asparagine	C4H6N2O2
m_000_00199c	[protein]-L-citrulline	C6H11N3O2
m_000_00200c	[protein]-L-cysteine	C3H5NOS
m_000_00201c	[protein]-L-glutamine	C5H8N2O2
m_000_00202c	[protein]-L-isoaspartate	C5H6N2O4R2
m_000_00203c	[protein]-L-isoaspartate-methyl ester	C6H8N2O4R2
m_000_00204c	[protein]-L-lysine	C6H12N2O
m_000_00204n	[protein]-L-lysine	C6H12N2O
m_000_00204s	[protein]-L-lysine	C6H12N2O
m_000_00205c	[protein]-L-serine	C3H5NO2
m_000_00205g	[protein]-L-serine	C3H5NO2
m_000_00205l	[protein]-L-serine	C3H5NO2
m_000_00205r	[protein]-L-serine	C3H5NO2
m_000_00206c	[protein]-L-tyrosine	C9H9NO2
m_000_00207c	[protein]-N5-alkylglutamine	C6H8N3O3R3
m_000_00208c	[protein]-N6-(dihydrolipoyl)lysine	C8H16NOS2R
m_000_00209c	[protein]-N6-(lipoyl)lysine	C8H14NOS2R
m_000_00210c	[protein]-N6-(octanoyl)lysine	C8H16NOR
m_000_00211c	[protein]-N6,N6,N6-trimethyl-L-lysine	C10H20N3O2R2
m_000_00211n	[protein]-N6,N6,N6-trimethyl-L-lysine	C10H20N3O2R2
m_000_00211r	[protein]-N6,N6,N6-trimethyl-L-lysine	C10H20N3O2R2
m_000_00212c	[protein]-N6,N6-dimethyl-L-lysine	C9H17N3O2R2
m_000_00212n	[protein]-N6,N6-dimethyl-L-lysine	C9H17N3O2R2
m_000_00213c	[protein]-N6-methyl-L-lysine	C8H15N3O2R2
m_000_00214c	[protein]-N-ubiquityllysine	
m_000_00215c	[protein]-omega-N-(ADP-D-ribosyl)-L-arginine	C22H34N10O15P2R2
m_000_00216c	[protein]-S-methyl-L-cysteine	C5H8N2O2SR2
m_000_00217c	[protein]-tyrosine-O-sulfate	C10H10N2O6SR2
m_000_00218c	[protein]-tyrosine-phosphate	C10H11N2O6PR2
m_000_00219c	[pyruvate dehydrogenase (acetyl transferring)]	C4H6N2O3R2
m_000_00220c	[pyruvate dehydrogenase (acetyl transferring)]-phosphate	C4H7N2O6PR2
m_000_00221c	1-(1,2,3,4,5-pentahydroxypent-1-yl)-1,2,3,4-tetrahydro-beta-carboline-3-carboxylate	C17H22N2O7
m_000_00222c	1-(1-alkenyl)-sn-glycero-3-phosphate	C5H10O6PR
m_000_00223c	1-(1-alkenyl)-sn-glycero-3-phosphoethanolamine	C7H15NO6PR
m_000_00224c	1-(1-alkenyl)-sn-glycerol	C5H9O3R
m_000_00225c	1-(3-pyridinyl)-1,4-butanediol	C9H13NO2
m_000_00226c	1-(methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol	C10H15N3O3
m_000_00227c	1,1-dichloroethylene epoxide	C2H2Cl2O
m_000_00228c	1,1-dichloroethylene	C2H2Cl2
m_000_00228s	1,1-dichloroethylene	C2H2Cl2
m_000_00229c	1,2,3,4-tetrahydro-alpha,7-dihydroxy-beta-(hydroxymethyl)-9-methoxy-3,4-dioxocyclopenta[c][1]benzopyran-6-propanal	C17H16O8
m_000_00230c	1,2,3,4-tetrahydro-beta-carboline	C11H12N2
m_000_00231c	1,2-dehydrosalsolinol	C10H11NO2
m_000_00232c	1,2-D-glucosyl-5-D-(galactosyloxy)-L-lysine-procollagen	C19H33N3O13R2
m_000_00233c	1,2-diacylglycerol-bile-PC pool	C5H6O5R2
m_000_00234s	1,2-diacylglycerol-chylomicron pool	C5H6O5R2
m_000_00235c	1,2-diacylglycerol-LD-PC pool	C5H6O5R2
m_000_00236c	1,2-diacylglycerol-LD-PE pool	C5H6O5R2
m_000_00236r	1,2-diacylglycerol-LD-PE pool	C5H6O5R2
m_000_00237c	1,2-diacylglycerol-LD-PI pool	C5H6O5R2
m_000_00238c	1,2-diacylglycerol-LD-PS pool	C5H6O5R2
m_000_00239c	1,2-diacylglycerol-LD-SM pool	C5H6O5R2
m_000_00240c	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2
m_000_00240g	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2
m_000_00240n	1,2-diacylglycerol-LD-TAG pool	C5H6O5R2
m_000_00241s	1,2-diacylglycerol-VLDL pool	C5H6O5R2
m_000_00242c	1,2-dibromoethane	C2H4Br2
m_000_00242s	1,2-dibromoethane	C2H4Br2
m_000_00243c	1,2-dihydronaphthalene-1,2-diol	C10H10O2
m_000_00244c	1,2-dihydroxy-3,4-epoxy-1,2,3,4-tetrahydronaphthalene	C10H10O3
m_000_00245c	1,2-dihydroxy-5-(methylthio)pent-1-en-3-one	C6H10O3S
m_000_00246c	1,2-naphthoquinone	C10H6O2
m_000_00247c	1,3-bisphospho-D-glycerate	C3H8O10P2
m_000_00248c	1,3-diaminopropane	C3H10N2
m_000_00249c	1,4-benzothiazine-O-quinonimine	C12H12N2O5S
m_000_00250c	1,4-dihydroxynaphthalene	C10H8O2
m_000_00251c	1,4-naphthoquinone	C10H6O2
m_000_00252c	10,11-dihydro-12-epi-LTB4	C20H34O4
m_000_00252m	10,11-dihydro-12-epi-LTB4	C20H34O4
m_000_00252p	10,11-dihydro-12-epi-LTB4	C20H34O4
m_000_00253c	10,11-dihydro-12-oxo-LTB4	C20H32O4
m_000_00253m	10,11-dihydro-12-oxo-LTB4	C20H32O4
m_000_00253p	10,11-dihydro-12-oxo-LTB4	C20H32O4
m_000_00254c	10,11-dihydro-12R-hydroxy-LTC4	C30H49N3O10S
m_000_00254m	10,11-dihydro-12R-hydroxy-LTC4	C30H49N3O10S
m_000_00254p	10,11-dihydro-12R-hydroxy-LTC4	C30H49N3O10S
m_000_00255c	10,11-dihydro-20-dihydroxy-LTB4	C20H34O6
m_000_00255r	10,11-dihydro-20-dihydroxy-LTB4	C20H34O6
m_000_00256c	10,11-dihydro-20-trihydroxy-LTB4	C20H34O7
m_000_00256r	10,11-dihydro-20-trihydroxy-LTB4	C20H34O7
m_000_00257c	10,11-dihydro-LTB4	C20H34O4
m_000_00257m	10,11-dihydro-LTB4	C20H34O4
m_000_00257p	10,11-dihydro-LTB4	C20H34O4
m_000_00257r	10,11-dihydro-LTB4	C20H34O4
m_000_00258c	10,11-dihydro-LTB4-CoA	C41H68N7O19P3S
m_000_00258m	10,11-dihydro-LTB4-CoA	C41H68N7O19P3S
m_000_00258p	10,11-dihydro-LTB4-CoA	C41H68N7O19P3S
m_000_00258r	10,11-dihydro-LTB4-CoA	C41H68N7O19P3S
m_000_00259c	10,11-epoxy-(4Z,7Z)-hexadecadienoic acid	C16H26O3
m_000_00260c	10,13,16,19-docosatetraenoic acid	C22H36O2
m_000_00260l	10,13,16,19-docosatetraenoic acid	C22H36O2
m_000_00260r	10,13,16,19-docosatetraenoic acid	C22H36O2
m_000_00260s	10,13,16,19-docosatetraenoic acid	C22H36O2
m_000_00261c	10,13,16,19-docosatetraenoylcarnitine	C29H49NO4
m_000_00261m	10,13,16,19-docosatetraenoylcarnitine	C29H49NO4
m_000_00261r	10,13,16,19-docosatetraenoylcarnitine	C29H49NO4
m_000_00262c	10,13,16,19-docosatetraenoyl-CoA	C43H70N7O17P3S
m_000_00262m	10,13,16,19-docosatetraenoyl-CoA	C43H70N7O17P3S
m_000_00262r	10,13,16,19-docosatetraenoyl-CoA	C43H70N7O17P3S
m_000_00263c	10,13,16-docosatrienoylcarnitine	C29H51NO4
m_000_00263m	10,13,16-docosatrienoylcarnitine	C29H51NO4
m_000_00263r	10,13,16-docosatrienoylcarnitine	C29H51NO4
m_000_00264c	10,13,16-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00264m	10,13,16-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00264r	10,13,16-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00265c	10,13,16-docosatriynoic acid	C22H38O2
m_000_00265l	10,13,16-docosatriynoic acid	C22H38O2
m_000_00265r	10,13,16-docosatriynoic acid	C22H38O2
m_000_00265s	10,13,16-docosatriynoic acid	C22H38O2
m_000_00266c	10-formyl-THF	C20H23N7O7
m_000_00266l	10-formyl-THF	C20H23N7O7
m_000_00266m	10-formyl-THF	C20H23N7O7
m_000_00266s	10-formyl-THF	C20H23N7O7
m_000_00267c	10-formyl-THF-glu(5)	C40H51N11O19
m_000_00267l	10-formyl-THF-glu(5)	C40H51N11O19
m_000_00267m	10-formyl-THF-glu(5)	C40H51N11O19
m_000_00267s	10-formyl-THF-glu(5)	C40H51N11O19
m_000_00268c	10-formyl-THF-glu(6)	C45H58N12O22
m_000_00268l	10-formyl-THF-glu(6)	C45H58N12O22
m_000_00268m	10-formyl-THF-glu(6)	C45H58N12O22
m_000_00268s	10-formyl-THF-glu(6)	C45H58N12O22
m_000_00269c	10-formyl-THF-glu(7)	C50H65N13O25
m_000_00269l	10-formyl-THF-glu(7)	C50H65N13O25
m_000_00269m	10-formyl-THF-glu(7)	C50H65N13O25
m_000_00269s	10-formyl-THF-glu(7)	C50H65N13O25
m_000_00270c	10-HETE	C20H32O3
m_000_00270r	10-HETE	C20H32O3
m_000_00271c	10-hydroperoxy-H4-neuroprostane	C22H32O6
m_000_00272c	10-hydroxy-D4-neuroprostane	C22H32O5
m_000_00273c	10-hydroxy-E4-neuroprostane	C22H32O5
m_000_00274c	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide	C24H42O10
m_000_00274r	10-hydroxy-octadec-(12Z)-enoate-9-beta-D-glucuronide	C24H42O10
m_000_00275c	10-peroxy-docosahexaenoate	C22H31O4
m_000_00276c	11,12,15-THETA	C20H34O5
m_000_00277c	11,12-DHET	C20H34O4
m_000_00278c	11,12-dihydroxy-(5E,7E,9E,14Z)-eicosatetraenoate	C20H32O4
m_000_00279c	11,12-EET	C20H32O3
m_000_00280c	11,14,15-THETA	C20H34O5
m_000_00281c	11,15-cyclo-12,14-cycloperoxy-8-hydroperoxy-(5Z,9E)-eicosadienoate	C20H32O6
m_000_00282c	11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic acid	C20H34O5
m_000_00283c	11beta,17alpha,21-trihydroxypregnenolone	C21H32O5
m_000_00284c	11beta-hydroxyandrost-4-ene-3,17-dione	C19H26O3
m_000_00284m	11beta-hydroxyandrost-4-ene-3,17-dione	C19H26O3
m_000_00284r	11beta-hydroxyandrost-4-ene-3,17-dione	C19H26O3
m_000_00285c	11beta-hydroxyprogesterone	C21H30O3
m_000_00286m	11-carboxy-alpha-chromanol	C26H42O4
m_000_00287m	11-carboxy-alpha-tocotrienol	C26H38O4
m_000_00288m	11-carboxy-gamma-chromanol	C25H40O4
m_000_00289m	11-carboxy-gamma-tocotrienol	C25H36O4
m_000_00290c	11-cis-retinal	C20H28O
m_000_00291c	11-cis-retinol	C20H30O
m_000_00292c	11-cis-retinyl-palmitate	C36H60O2
m_000_00293c	11-dehydro-thromboxane B2	C20H32O6
m_000_00294c	11-deoxycorticosterone	C21H30O3
m_000_00294m	11-deoxycorticosterone	C21H30O3
m_000_00294r	11-deoxycorticosterone	C21H30O3
m_000_00295c	11-deoxycortisol	C21H30O4
m_000_00295m	11-deoxycortisol	C21H30O4
m_000_00295r	11-deoxycortisol	C21H30O4
m_000_00296c	11h-14,15-EETA	C20H32O4
m_000_00297c	11-HETE	C20H32O3
m_000_00298c	11-HpODE	C18H32O4
m_000_00299c	11-hydroperoxy-H4-neuroprostane	C22H32O6
m_000_00300c	11-hydroxy-D4-neuroprostane	C22H32O5
m_000_00301c	11-hydroxy-E4-neuroprostane	C22H32O5
m_000_00302c	11-peroxy-(5Z,8Z,12E,14Z)-eicosatetraenoate	C20H31O4
m_000_00303c	11-peroxy-docosahexaenoate	C22H31O4
m_000_00304c	11-trans-LTE4	C23H37NO5S
m_000_00305c	12(13)-EpOME	C18H32O3
m_000_00305r	12(13)-EpOME	C18H32O3
m_000_00306c	12(R)-HPETE	C20H32O4
m_000_00307c	12(S)-HETE	C20H32O3
m_000_00307r	12(S)-HETE	C20H32O3
m_000_00308c	12(S)-HHT	C17H28O3
m_000_00309c	12(S)-HPETE	C20H32O4
m_000_00309p	12(S)-HPETE	C20H32O4
m_000_00309r	12(S)-HPETE	C20H32O4
m_000_00309s	12(S)-HPETE	C20H32O4
m_000_00310c	12,13-epoxy-(6Z,9Z)-octadecadienoic acid	C18H30O3
m_000_00311c	12,13-epoxy-9-alkoxy-(10E)-octadecenoate	C18H31O4
m_000_00312c	12,13-epoxy-9-hydroperoxy-(10E)-octadecenoate	C18H32O5
m_000_00313c	12,13-epoxylinoleic acid-radical	C18H31O3
m_000_00314c	12,13-hydroxyoctadec-9(z)-enoate	C18H34O4
m_000_00314r	12,13-hydroxyoctadec-9(z)-enoate	C18H34O4
m_000_00315c	12,15,18,21-tetracosatetraenoic acid	C24H40O2
m_000_00315l	12,15,18,21-tetracosatetraenoic acid	C24H40O2
m_000_00315r	12,15,18,21-tetracosatetraenoic acid	C24H40O2
m_000_00315s	12,15,18,21-tetracosatetraenoic acid	C24H40O2
m_000_00316c	12,15,18,21-tetracosatetraenoylcarnitine	C31H53NO4
m_000_00316r	12,15,18,21-tetracosatetraenoylcarnitine	C31H53NO4
m_000_00317c	12,15,18,21-tetracosatetraenoyl-CoA	C45H74N7O17P3S
m_000_00317p	12,15,18,21-tetracosatetraenoyl-CoA	C45H74N7O17P3S
m_000_00317r	12,15,18,21-tetracosatetraenoyl-CoA	C45H74N7O17P3S
m_000_00318c	12,20-diHETE	C20H32O4
m_000_00318r	12,20-diHETE	C20H32O4
m_000_00319c	12,20-dioxo-LTB4	C20H28O5
m_000_00320c	12-epi-LTB4	C20H32O4
m_000_00321c	12-hetre	C20H34O3
m_000_00322c	12-hydroperoxyeicosatetraenoate-glyceryl-ester	C23H38O6
m_000_00323c	12-hydroxy-13-O-D-glucuronoside-octadec-(9Z)-enoate	C24H42O10
m_000_00323r	12-hydroxy-13-O-D-glucuronoside-octadec-(9Z)-enoate	C24H42O10
m_000_00324r	12-hydroxy-arachidonate	C20H32O3
m_000_00325c	12-hydroxydodecanoic acid	C12H24O3
m_000_00325s	12-hydroxydodecanoic acid	C12H24O3
m_000_00326c	12-keto-LTB4	C20H30O4
m_000_00326m	12-keto-LTB4	C20H30O4
m_000_00326p	12-keto-LTB4	C20H30O4
m_000_00326r	12-keto-LTB4	C20H30O4
m_000_00327c	12-O-D-glucuronoside-13-hydroxyoctadec-(9Z)-enoate	C24H42O10
m_000_00327r	12-O-D-glucuronoside-13-hydroxyoctadec-(9Z)-enoate	C24H42O10
m_000_00328c	12-oxo-10,11-dihydro-20-COOH-LTB4	C20H30O6
m_000_00328r	12-oxo-10,11-dihydro-20-COOH-LTB4	C20H30O6
m_000_00329c	12-oxo-20-carboxy-LTB4	C20H28O6
m_000_00329r	12-oxo-20-carboxy-LTB4	C20H28O6
m_000_00330c	12-oxo-20-dihydroxy-LTB4	C20H30O6
m_000_00330r	12-oxo-20-dihydroxy-LTB4	C20H30O6
m_000_00331c	12-oxo-20-hydroxy-LTB4	C20H30O5
m_000_00331r	12-oxo-20-hydroxy-LTB4	C20H30O5
m_000_00332c	12-oxo-20-trihydroxy-LTB4	C20H30O7
m_000_00332r	12-oxo-20-trihydroxy-LTB4	C20H30O7
m_000_00333c	12-oxo-c-LTB3	C30H47N3O10S
m_000_00333m	12-oxo-c-LTB3	C30H47N3O10S
m_000_00333p	12-oxo-c-LTB3	C30H47N3O10S
m_000_00333r	12-oxo-c-LTB3	C30H47N3O10S
m_000_00334c	12-oxoETE	C20H30O3
m_000_00335c	12-peroxy-(5Z,8Z,10E,14Z)-eicosatetraenoate	C20H31O4
m_000_00336c	13(S)-HODE	C18H32O3
m_000_00337c	13(S)-HPODE	C18H32O4
m_000_00338c	13,14-dihydro-15-keto-PGD2	C20H32O5
m_000_00339c	13,14-dihydro-15-oxo-lipoxin A4	C20H32O5
m_000_00340c	13,14-dihydro-lipoxin A4	C20H34O5
m_000_00341c	13,16,19-docosatrienoic acid	C22H38O2
m_000_00341l	13,16,19-docosatrienoic acid	C22H38O2
m_000_00341r	13,16,19-docosatrienoic acid	C22H38O2
m_000_00341s	13,16,19-docosatrienoic acid	C22H38O2
m_000_00342c	13,16,19-docosatrienoylcarnitine	C29H51NO4
m_000_00342m	13,16,19-docosatrienoylcarnitine	C29H51NO4
m_000_00342r	13,16,19-docosatrienoylcarnitine	C29H51NO4
m_000_00343c	13,16,19-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00343m	13,16,19-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00343r	13,16,19-docosatrienoyl-CoA	C43H72N7O17P3S
m_000_00344c	13-carboxy-alpha-tocopherol	C29H48O4
m_000_00344m	13-carboxy-alpha-tocopherol	C29H48O4
m_000_00344r	13-carboxy-alpha-tocopherol	C29H48O4
m_000_00345c	13-carboxy-alpha-tocotrienol	C29H42O4
m_000_00345m	13-carboxy-alpha-tocotrienol	C29H42O4
m_000_00345r	13-carboxy-alpha-tocotrienol	C29H42O4
m_000_00346c	13-carboxy-gamma-tocopherol	C28H46O4
m_000_00346m	13-carboxy-gamma-tocopherol	C28H46O4
m_000_00346r	13-carboxy-gamma-tocopherol	C28H46O4
m_000_00347c	13-carboxy-gamma-tocotrienol	C28H40O4
m_000_00347m	13-carboxy-gamma-tocotrienol	C28H40O4
m_000_00347r	13-carboxy-gamma-tocotrienol	C28H40O4
m_000_00348c	13-cis-oxo-retinoate	C20H28O3
m_000_00349c	13-cis-retinal	C20H28O
m_000_00349r	13-cis-retinal	C20H28O
m_000_00350c	13-cis-retinoate	C20H28O2
m_000_00350r	13-cis-retinoate	C20H28O2
m_000_00351c	13-cis-retinol	C20H30O
m_000_00352r	13-cis-retinoyl-beta-D-glucuronide	C26H36O8
m_000_00353c	13-cis-retinoyl-glucuronide	C26H36O8
m_000_00353r	13-cis-retinoyl-glucuronide	C26H36O8
m_000_00353s	13-cis-retinoyl-glucuronide	C26H36O8
m_000_00354c	13-HETE	C20H32O3
m_000_00355c	13-hydroperoxy-H4-neuroprostane	C22H32O6
m_000_00356c	13-hydroxy-alpha-tocopherol	C29H50O3
m_000_00356r	13-hydroxy-alpha-tocopherol	C29H50O3
m_000_00357c	13-hydroxy-alpha-tocotrienol	C29H44O3
m_000_00357r	13-hydroxy-alpha-tocotrienol	C29H44O3
m_000_00358c	13-hydroxy-D4-neuroprostane	C22H32O5
m_000_00359c	13-hydroxy-E4-neuroprostane	C22H32O5
m_000_00360c	13-hydroxy-gamma-tocopherol	C28H48O3
m_000_00360r	13-hydroxy-gamma-tocopherol	C28H48O3
m_000_00361c	13-hydroxy-gamma-tocotrienol	C28H42O3
m_000_00361r	13-hydroxy-gamma-tocotrienol	C28H42O3
m_000_00362c	13-oxo-(9Z,11E)-tridecadienoate	C13H20O3
m_000_00363c	13-oxy-radical-octadecadienoate	C18H31O3
m_000_00364c	14,15-DHET	C20H34O4
m_000_00365c	14,15-DiHETE	C20H32O4
m_000_00365n	14,15-DiHETE	C20H32O4
m_000_00366c	14,15-EET	C20H32O3
m_000_00366r	14,15-EET	C20H32O3
m_000_00367c	14-demethyllanosterol	C29H48O
m_000_00368c	14-hydroperoxy-H4-neuroprostane	C22H32O6
m_000_00369c	14-hydroxy-D4-neuroprostane	C22H32O5
m_000_00370c	14-hydroxy-E4-neuroprostane	C22H32O5
m_000_00371c	14-hydroxytetradecanoic acid	C14H28O3
m_000_00371s	14-hydroxytetradecanoic acid	C14H28O3
m_000_00372c	14-peroxy-docosahexaenoate	C22H31O4
m_000_00373c	15(R)-HEPE	C20H30O3
m_000_00373n	15(R)-HEPE	C20H30O3
m_000_00373p	15(R)-HEPE	C20H30O3
m_000_00373r	15(R)-HEPE	C20H30O3
m_000_00374c	15(R)-HETE	C20H32O3
m_000_00374p	15(R)-HETE	C20H32O3
m_000_00374r	15(R)-HETE	C20H32O3
m_000_00375c	15(R)-HpEPE	C20H30O4
m_000_00375n	15(R)-HpEPE	C20H30O4
m_000_00375p	15(R)-HpEPE	C20H30O4
m_000_00375r	15(R)-HpEPE	C20H30O4
m_000_00376c	15(S)-HEPE	C20H30O3
m_000_00377c	15(S)-HETE	C20H32O3
m_000_00378c	15(S)-HETrE	C20H34O3
m_000_00379c	15(S)-HpEPE	C20H30O4
m_000_00380c	15(S)-HPETE	C20H32O4
m_000_00380n	15(S)-HPETE	C20H32O4
m_000_00380p	15(S)-HPETE	C20H32O4
m_000_00380r	15(S)-HPETE	C20H32O4
m_000_00381c	15-dehydro-prostaglandin D2	C20H30O5
m_000_00382c	15-deoxy-delta-12,14-PGD2	C20H30O4
m_000_00383c	15-deoxy-delta-12,14-PGJ2	C20H28O3
m_000_00384c	15-deoxy-PGD2	C20H30O4
m_000_00385c	15-deoxy-prostaglandin J2	C20H28O3
m_000_00386c	15-epi-lipoxin A4	C20H32O5
m_000_00386p	15-epi-lipoxin A4	C20H32O5
m_000_00386r	15-epi-lipoxin A4	C20H32O5
m_000_00387c	15-epi-lipoxin A5	C20H29O5
m_000_00387p	15-epi-lipoxin A5	C20H29O5
m_000_00387r	15-epi-lipoxin A5	C20H29O5
m_000_00388c	15-epi-lipoxin B4	C20H32O5
m_000_00388p	15-epi-lipoxin B4	C20H32O5
m_000_00388r	15-epi-lipoxin B4	C20H32O5
m_000_00389c	15-epi-lipoxin B5	C20H30O5
m_000_00389p	15-epi-lipoxin B5	C20H30O5
m_000_00389r	15-epi-lipoxin B5	C20H30O5
m_000_00390c	15H-11,12-EETA	C20H32O4
m_000_00391c	15-HpETrE	C20H34O4
m_000_00392c	15-keto-prostaglandin F2alpha	C20H32O5
m_000_00393c	15-oxoETE	C20H30O3
m_000_00394c	15-oxo-lipoxin A4	C20H30O5
m_000_00395c	15-oxo-prostaglandin E2-glyceryl ester	C23H36O7
m_000_00396c	16(R)-HETE	C20H32O3
m_000_00397p	16(S)-hydroxy-18-oxo-18-CoA-LTE4	C42H67N8O23P3S2
