id	name
CPD0-2234	ferric aerobactin
CPD-18311	A19009
CPD0-1305	conduritol C cis-epoxide
CPD-14964	2-keto-L-xylose
CPD-7214	(2S)-dihydrotricetin
CPD-7613	"coenzyme &alpha;-F<sub>420</sub>-3"
CPD-15952	<i>N</i>-methyl-<i>N</i>'-nitro-<i>N</i>-nitrosoguanidine
GERANYL-PP	geranyl diphosphate
CPD-12288	3-iodo-L-tyrosine
CPD-7130	xanthohumol E
THREOSE	threose
CPD-10503	"7&alpha;,12&alpha;-dihydroxy-5&beta;-cholestan-3-one"
CPD-3193	4-hydroxy-4-(3-pyridyl)-butanoate
R-PHOSPHOLACTATE	(R)-phospholactate
CPD-8153	"7-hydroxyflavone 7-O-(6-malonyl-&beta;-D-glucoside)"
GIBBERELLIN-2-O-BETA-D-GLUCOSIDE	"gibberellin 2-O-&beta;-D-glucoside"
CPD-18464	CMP-5,7-diacetamido-3,5,7,9-tetradeoxy-L-glycero-D-galacto-non-2-ulosonate
CPD-14528	"2-phenylethyl &beta;-<i>D</i>-glucopyranoside"
CPD-17566	2,4,6-trinitrophenol
CPD-17104	2-(dihydroxymethyl)furan
CPD-9625	1,6,7-trihydroxy-2-methylanthraquinone
CPD-13482	<i>p</i>-aminobenzyl alcohol
CPD-8583	a [glycoprotein]-<i>O</i>-palmitoyl-L-serine
CPD0-1189	"4-amino-4-deoxy-&alpha;-L-arabinopyranosyl <i>ditrans,octacis</i>-undecaprenyl phosphate"
CPD-9816	sphing-8(Z)-enine-16:0, ceramide
CPD0-1252	dihydro-10-thiopteroate
NARINGENIN-CMPD	(2<i>S</i>)-naringenin
LINOLENOYL-COA	"&alpha;-linolenoyl-CoA"
CPD0-2153	undecaprenyl phosphate-4-amino-4-formyl-L-arabinose
CPD-3685	parabanate
CPD-16414	<i>aldehydo</i>-D-paratose
CPD-7524	7,9,9'-<i>cis</i>-neurosporene
CPD-13365	aculeacin A
CPD-14057	<i>N,N,N',N'</i>-tetramethylethylenediamine
CPD-16374	inositol phosphoceramide A (C24)
CPD-13509	quercetin 3-galactoside
CPD-3706	adenosine 3'-monophosphate
CPD-14267	(15<i>Z</i>)-tetracos-15-enal
CPD-15016	(4<i>S</i>)-4-hydroxy-2-oxoglutarate
CPD-9435	microthecin
CPD-11877	metanephrine
CPD-15386	4-demethylwyosine
FLUORO-CITRATE	2-fluorocitrate
CPD-11407	thyroxine sulfate
CPD-16675	"3&beta;-hydroxy-12,15-cassadiene-11-one"
CPD-10757	cedrol
CPDQT-435	4-methoxy-3-indolylmethylisothiocyanate-glutathione
CPD0-1328	N-acetylmuramate(alpha-methyl)-L-alanyl-D-glutamate
CPD-8767	(+)-camphene
CPD-394	N-methylputrescine
GUANOSINE_PENTAPHOSPHATE	guanosine pentaphosphate
CPD-14806	5-dehydro-L-gluconate
CPD-616	2,3,5-trihydroxytoluene
CPD-8942	sinapoyltyramine
CPD-17672	myxol 2'-dimethyl-fucoside
BUTADIENE	butadiene
CPD-16585	"&alpha;-muricholate"
CPD-14543	6-methyltetrahydropterin
CPD-14553	"UDP-&alpha;-D-galactose"
P-NITROPHENYL-ACETATE	p-nitrophenyl acetate
CPD-513	3-hydroxy-3-phenylpropanoyl-CoA
CPD-7666	6-hydroxydopamine
CPD0-1914	glycylsarcosine
CPD-9926	BPH-652
CPD-584	L-Tryptophanamide
4-HYDROXY-BUTYRATE	4-hydroxybutanoate
CPD-7657	phentermine
14-DICHLOROBENZENE-DIHYDRODIOL	3,6-dichloro-<i>cis</i>-1,2-dihydroxycyclohexa-3,5-diene
CPD-6367	TRIBOA
CPD-12414	2-(5,6-dihydroxy-1<i>H</i>-indol-7-yl)-1<i>H</i>-indole-5,6-diol
CPD-18430	harzianum A
CPD-17112	5,10-methenyltetrahydrofolate tri-L-glutamate
18-HYDROXYCORTICOSTERONE	18-hydroxycorticosterone
CPD-17314	1,2-dipalmitoyl-phosphatidyl-<i>N</i>-methylethanolamine
CPD-638	gibberellin A<sub>44</sub> (closed lactone form)
CPD-17081	5-formylferulate
CPD-11271	<i>N</i>-(3-acetamidopropyl)-4-aminobutanal
16-ALPHA-HYDROXYSTEROID	"16-&alpha;-hydroxysteroid"
CPD-13031	(<i>E</i>)-phenylacetaldehyde oxime
CPD-17515	(3,5-dihydroxyphenyl)acetyl-CoA
L-TYROSINE-METHYL-ESTER-4-SULFATE	L-tyrosine methyl ester 4-sulfate
ETHYLACETATE	ethyl acetate
DIACETYL	diacetyl
QUERCITRIN	quercitrin
CPD-17024	pyoluteorin
CPD-7852	adonixanthin
CPD-9865	2-methoxy-6-(<i>all-trans</i>-decaprenyl)phenol
CPD-4024	BAS 111
CPD-17726	2-(4-hydroxybenzyl)-malate
NH42SO4	ammonium sulfate
CPD-14494	uvaol
undecaprenyl	all-<i>trans</i>-undecaprenyl group
CPD-9020	tetrahydropteroate
L-BETA-ASPARTYL-P	L-aspartyl-4-phosphate
CPD-13759	3-[(3a<i>S</i>,4<i>S</i>,5<i>R</i>,7a<i>S</i>)-5-hydroxy-7a-methyl-1-oxo-octahydro-1<i>H</i>-indene-4-carboxylate
3-METHYLBENZYLSUCCINYL-COA	(3-methylbenzyl)succinyl-CoA
CPD-18014	5-hydroxy-6-hydrothymine
CPD-4404	"(6&alpha;<i>S</i>,11&alpha;<i>S</i>)-2-dimethylallyl-3,6&alpha;,9-trihydroxypterocarpan"
CPDQT-50	bauerenol
CPD-16751	"&alpha;-10-hydroxy-12-demethyl-11,12-dehydropaspaline"
FADH2	FADH<SUB>2</SUB>
CPDMETA-13652	raucaffrinoline
CPD-15778	5-(hydroxymethyl)-2-methyl-4(1H)-pyrimidinone
CPD-18460	"UDP-2,4-diacetamido-2,4,6-trideoxy-&beta;-L-idopyranose"
CPD-11283	thiouracil
CPD-16931	(1S,4E,8E,12E)-2,2,5,9,13-pentamethylcyclopentadeca-4,8,12-trien-1-ol
2-AMINO-3-KETOADIPATE	2-amino-3-ketoadipate
PHOSPHONATE	phosphonate
CPD0-1607	"isopropyl 6-O-acetyl-&beta;-D-thiogalactopyranoside"
CPD-9111	butylene
CPD-9928	BPH-700
CPD-8436	<i>N</i>-(2-hydroxynonadecanoyl)-4,8-sphingadienine
CPD0-1088	CHAPS
D-GLUCOSYLARYLAMINE	N-D-glucosylarylamine
CPD-14159	6''-<i>O</i>-carbamoylkanamycin B
CPD-14318	deoxyviolacein
CPD-14136	2,5-pyridinedicarboxylate
CPD-18036	safracin B
CPD-13972	"&epsilon;-rhodomycinone"
CPD-12759	"(<i>S</i>)-&beta;-macrocarpene"
CPD-18063	"8-amino-3,8-dideoxy-&alpha;-D-<i>manno</i>-octulosonate"
COBALT-SIROHYDROCHLORIN	cobalt-sirohydrochlorin
HOMOGENTISATE	homogentisate
THIOCYSTEINE	thiocysteine
CPD0-1245	"D,L- &gamma;-hydroxyphosphinothricin"
CPD-9843	(11Z, 13E)-icosa-11,13-dienoate
CPD-15490	4<i>H</i>-pyran
D-ERYTHRITOL-4P	D-erythritol 4-phosphate
8-APO-BETA-CAROTENOL	"8'-apo-&beta;-carotenol"
CPD-17945	xenorhabdin IV
CPD-17378	histidyltryptophanyldiketopiperazine
ESTRADIOL-ETCETERA-GLUCURONOSIDE	"estradiol-17-&alpha;-3-D-glucuronoside"
CPD-6976	4-coumaroyl-4'-hydroxyphenyllactate
CPD-8224	freon 11
CPD-18016	5-hydroxycytosine
CPD0-1808	1,2-dioctanoyl-1-amino-2,3-propanediol
CPD-13752	17-hydroxy-3-oxo-4-pregnane-20-carboxyl-CoA
3-METHYLTHIOPROPYL-GLUCOSINOLATE	3-methylthiopropyl-glucosinolate
5-METHOXYFURANOCOUMARIN	bergapten
CPD-1946	"(25S)-5-&beta;-spirostan-3-&beta;-ol"
CPD-8364	2-16:1-lysophosphatidylglycerol
CPD0-1952	(R)-2-aminobutanoate
OBTUSIFOLIOL	obtusifoliol
Polyketide-Synthase-Group	polyketide synthase group
CPD-16736	3-geranylgeranylindole
CPD-8656	cyclo-dopa 5-<i>O</i>-glucoside
CPD-15854	(8<i>R</i>)-HPETE
CPD-15507	"&beta;-oxo-L-tyrosine"
CPD-9752	2,7-dihydroxycadalene
CPD-12303	"undecaprenyl-diphospho-<i>N</i>-acetylmuramoyl-L-alanyl-&gamma;-D-glutamyl-L-lysyl- D-alanine"
CPD-15216	4-amino-3-methoxybenzoate
CPD-12750	juvenile hormone III acid
SIROHEME	siroheme
CPD-18228	L-alanyl-L-valine
18-OXOOLEATE	18-oxo-oleate
CPD-17347	3R-hydroxy-(11Z,14Z)-icosa-11,14-dienoyl-CoA
GUANOSINE	guanosine
CPD-14463	3-(carboxymethylaminomethyl)-4-hydroxybenzoate
CPD-12838	2-heptyl-3-hydroxy-4(1<i>H</i>)-quinolone
N-FORMYLMETHIONINE	<i>N</i>-formyl-L-methionine
CPDMETA-13651	perakine
CPD-1103	taxiphyllin
CPD-13447	"&iota;-neocarratetraose sulfate"
CPD-8797	"(+)-&alpha;-amorphene"
CPD-11704	"man-&alpha;-(1,2)-man-&alpha;-6-P-EtN-(1,2)-man-&alpha;-1,6-man-&alpha;(1,4)-GlcNH2-inositol-PO4-lipid"
CPD-14262	3,20-dimethyl-1,2,21,22-tetradehydro-2,3,20,21-tetrahydrobotryococcene
CPD-12380	pheomelanin
CPD-15743	3-oxodecanoate
CPD0-1311	5-fluoropyrimidin-2-one-ribonucleoside
CPD-13714	1,1'-dihydroxy-1,1',2,2'-tetrahydrolycopene
CPD-16001	(11<i>Z</i>)-hexadecenoyl-CoA
GLUTATHIONE	glutathione
CPD-1136	<i>cis</i>-2-methylaconitate
TETRAHYDROPALMATINE	tetrahydropalmatine
CPD0-1678	trimethylacetaldehyde
CPD0-1966	diacetyl-L-lys-D-ala-D-lac
CPD-901	mercuriphenyl acetate
CPD-17860	"2,3-diacetamido-2,3-dideoxy-&alpha;-D-uronateglucosyl-(&beta;1&rarr;3)-<i>N</i>-acetyl-&alpha;-D-glucosaminyl-(C55 &omega;-saturated dolichyl phosphate)"
CPD0-1114	L-rhamnitol
CPD-15852	(12<i>R</i>)-HPETE
DATP	dATP
3-AMINO-12-PROPANEDIOL	3-amino-1,2-propanediol
CPD-15319	4-hydroxy-4-methylglutamate
CPD-17759	6-hydroxy-FAD
CPD-16169	2-iodosobenzoate
CPD-16729	cystathionine ketimine
CPD-15643	"UDP-<i>N</i>-acetyl-&beta;-L-pneumosamine"
CPD0-2069	cefuroxime
1-3-7-TRIMETHYLXANTHINE	caffeine
CPD-17551	3-[(2E,5R)-5-hydroxy-7-oxabicyclo[4.1.0]heptan-2-ylidene]-2-oxopropanoate
PYRIDOXAL	pyridoxal
CPD-14251	1E,8Z,11Z,14Z-heptadecatetraene
CPD-9649	all-<i>trans</i>-undecaprenyl diphosphate
6AS11AS-36A9-TRIHYDROXYPTEROCARPAN	(-)-glycinol
AMMONIUM	ammonium
12-BIS4-HYDROXY-3-METHOXYPHENYLETHYLE	4,4'-dihydroxy-3,3'-dimethoxystilbene
CPD66-102	"&beta;-methylcrotonylglycine"
CPD-14856	3,6,7,4'-tetramethylquercetagetin
DTDP-D-GALACTOSE	"dTDP-&alpha;-D-galactose"
O-DEMETHYLPUROMYCIN	O-demethylpuromycin
CIS-12-DIHYDROXY-12-DIHYDRODIBENZOTHIO	cis-1,2-dihydroxy-1,2-dihydrodibenzothiophene
CPD-16408	GDP-(2S,3S,6R)-3-hydroxy-5-imino-6-methyloxane
CPD-13777	"dTDP-3-dehydro-4,6-deoxy-&alpha;-D-glucose"
CPD-13087	(9Z)-12,13,17-trihydroxyoctadeca-9-enoate
CPD-14133	(<i>R</i>)-NADPHX
CPD-16365	inositol phosphomannosylinositol phosphoceramide B' (C24)
CPD-15129	quinolin-6-ol
CPD-13281	"dammara-20,24-dien-3&beta;-ol"
CPD-18434	1'-carboxy-chondrochloren B
CPD-10381	aeruginopeptin 95B
2-AMINO-5-OXOCYCLOHEX-1-ENECARBOXYL-COA	2-amino-5-oxocyclohex-1-enecarboxyl-CoA
CPD-14300	3-oxo-(11Z)-eicos-11-enoyl-CoA
CPD-15986	"&alpha;-L-sorbopyranose"
N-FERULOYLGLYCINE	<i>N</i>-feruloylglycine
CPD-14466	6,8-dimethyl-6,7-didehydroergoline
CPD-11214	4-iodobenzoate
CPD0-2175	Fe(III)hydoxamate, unloaded
CPD-16728	lanthionine ketimine
CPD-15522	(2S,5S)-hexanediol
CPD-13699	3,22-dioxochol-4-en-24-oyl-CoA
CPD-7851	canthaxanthin
CPD-12480	1,3,7-trimethylurate
3-METHYLTHIOPROPYL-DESULFO-GLUCOSINOLATE	3-methylthiopropyl-desulfoglucosinolate
CPD-9743	heliocide H3
CPD-7875	1-tetradecanol
CPD-1076	4-methoxybenzoate
CPD-9620	robustaquinone F
CPD-11223	6-chloro-2-hydroxy-4-carboxymuconate-6-semialdehyde
CPD-18147	(2R,6Z)-2-hydroxy-6-(hydroxymethylidene)-2,5-dimethylcyclohex-4-ene-1,3-dione
ALPROSTADIL	"(13E)-(15S)-11-&alpha;,15-dihydroxy-9-oxoprost-13-enoate"
DIHYDROSIROHYDROCHLORIN	precorrin-2
CPD-12970	1-oxo-2-phosphorylethylphosphonate
CPD-15549	<i>aldehydo</i>-mycinose
CPD-17370	18-hydroxyoleoyl-CoA
CPD-10845	3-chloro-2-methyl-maleylacetate
CPD-7993	N-methylaminobutanal
CPD-10742	"2',3'-dialdehydo-UDP-&alpha;-D-<i>N</i>-acetylglucosamine"
CPD-10532	aminoglutethimide
CPD-7554	amorpha-4,11-diene
CPD-15744	desvancoaminyl vancomycin
CPD-9588	maysin
CPD-12707	5-fluoro-5-deoxy-D-ribulose 1-phosphate
CPD-16657	3-geranylflaviolin
CPD-14852	3,7,3',4'-tetramethylquercetin
CPD-7413	"&epsilon;,&psi;-carotene-3-ol"
CPD-14237	15-methyl-1-heptadecene
CPD-4505	2,6-dimethyl-4-tridecyl-morpholine
2-AMINOPHENOL	2-aminophenol
CPD-311	"&beta;-alanopine"
CPD-4403	"(6&alpha;<i>S</i>,11&alpha;<i>S</i>)-4-dimethylallyl-3,6&alpha;,9-trihydroxypterocarpan"
METHYLENETETRAHYDROMETHANOPTERIN	5,10-methylene-tetrahydromethanopterin
CPD-12572	3',5'-<i>O</i>-dimethyltricetin
CPD-12728	"wogonin 7-O-&beta;-D-glucuronate"
7-METHYLXANTHOSINE	7-methylxanthosine
T2-DECENOYL-COA	<i>trans</i>-dec-2-enoyl-CoA
CPD0-2287	a peptidoglycan dimer with pentapeptide and tripeptide stems (<i>meso</i>-diaminopimelate containing)
PANTOTHENOL	pantothenol
CPD-9618	robustaquinone D
CPD-15611	<i>N</i>-acetylthomosamine
CPD-7227	2'-deoxymugineate
CPD-9123	cephamycin C
CPD-14293	(13Z)-docos-13-enoyl-CoA
CPD-12799	hypochlorous acid
CPD-4841	dipicolinate
CPD-15088	6C-glucosyl-2-hydroxynaringenin
CPD0-937	galactosyl-(glucosyl)<sub>2</sub>-(heptosyl)<sub>3</sub>-Kdo<sub>2</sub>-lipid A-bisphosphate
CPD-16685	tetracenomycin X
CPD-9445	chrysanthemyl diphosphate
CPD-13163	"GDP-4-amino-4,6-dideoxy-&alpha;-D-<i>N</i>-acetylglucosamine"
CPD-17685	4-hydroxybenzoate hydrazide
CPD-17741	lineolate-<i>L</i>-ornithine-<i>L</i>-threonyl-[acp]
CPD-18188	8-<i>O</i>-methylnectriafurone
CPD-17724	5,5-dihydroxy-leucine
CPD-8329	1-18:1-2-18:3-phosphatidylinositol
CPD-11498	3-chloro-4-hydroxybenzoate
CPD-10044	(4R,7R)-4-isopropenyl-7-methyloxepan-2-one
CPD-16964	"4-(&beta;-D-ribofuranosyl)hydroxybenzene 5'-phosphate"
CPD-10640	protoanemonin
CPD-11788	7-hydroxy-K252c
CPD-17274	2-stearoyl-<i>sn</i>-glycerol 3-phosphate
CPD-460	4-(3-methylbut-2-enyl)-L-tryptophan
CPD-18446	actinomycin C3
CPD0-2072	"&beta;-alanyl-L-lysyl-<i>N</i>-&epsilon;-7-amino-4-methylcoumarin-3-acetate"
CPD-17165	L-leucyl-demethylarginomycin
ALPHABETA-DIDEHYDROTRYPTOPHAN	"&alpha;,&beta;-didehydrotryptophan"
CPD0-1507	O-methylserine
CPD-10729	"&alpha;-L-fructofuranose"
2-HYDROXY-CHOLESTEROL	"20&alpha;-hydroxycholesterol"
CPD0-2381	methanetelluronate
CPD-4592	aflatoxin B<SUB>1</SUB>
CPD-1947	"(25S)-5-&beta;-spirostan-3-&beta;-ol 3-0-&beta;-D-glucoside"
CPD-593	methylguanidine
3-UREIDO-PROPIONATE	3-ureidopropanoate
CPD-12468	nitrophenide
CPD-16619	"methyl &alpha;-D-glucoside 6-phosphate"
CPD-10627	1,2,3-trichlorobenzene
CPD-18194	"&omega;-hydroxy-II-dihydromenaquinone-9"
CPD-13098	22-oxo-docosanoate
CPD-357	D-Iditol
CPD-12114	cis-enol-3-oxomelilotoyl-CoA
STIPIT-CPD	stipitatate
CPD0-1388	2-fluoro-dCTP
CPD-16752	"&alpha;-paxitriol"
CPD-8397	1-20:0-2-18:2-phosphatidylserine
CPD-13878	epishionone
CPD-17828	C105 dolichol phosphate
CPD-13405	bromosuccinate
CPD-18437	3-hydroxy-4-methyl-anthranilate pentapeptide lactone
CPD-11442	botrydial
TRANS-2-CHLORO-4-CARBOXYMETHYLENEBUT-2-E	2-chloro-<i>trans</i>-dienelactone
CPD-10809	2,5-diamino-6-(5-phospho-D-ribitylamino)pyrimidin-4(3H)-one
CPD-16380	inositol phosphoceramide C (C24)
CPD-13030	<i>N,N</i>-dihydroxy-L-phenylalanine
CPD-15406	<i>aldehydo</i>-D-rhamnose
CPD-13449	neoagarooctaose
LACTOSE-6P	"&alpha;-lactose 6'-phosphate"
CPD-5744	antimycin A
CPD-10188	nitrilotriacetate
CPD-8240	"&beta;-acoradiene"
1-AMINO-PROPAN-2-OL	(<i>R</i>)-1-aminopropan-2-ol
CPD-6992	(2R,3R)-pinobanksin
5-P-BETA-D-RIBOSYL-AMINE	"5-phospho-&beta;-D-ribosylamine"
Ergothioneine-Thione	ergothioneine (thione form)
CPD-12223	"&beta;-fenchene"
CPD-16794	2-amino-4-hydroxy-5-phosphonopentanoate
CPD-5484	me-iP
CPD-17433	chaetoglobosin A
CPD-10150	hydroxyguanidine
CPD-8844	(3<i>E</i>)-4,8-dimethylnona-1,3,7-triene
CPD-18159	ravidomycin V
METHYL-GROUP	a methyl group
CPD-5961	"3-&beta;-hydroxy-5-&beta;-pregnane-20-one"
CPD-14970	rhamnetin 3-<i>O</i>-glucoside
CPD-8825	<i>cis</i>-benzene dihydrodiol
CPD-12654	dicranin
CPD-11235	(-)-jasmonoyl-L-phenylalanine
URIDINE	uridine
CPD-4661	capsidiol
CPD1G-107	"6-O-cis-keto-mycolyl-&beta;-D-mannopyranosyl-1-phosphoheptaprenol"
CPD-17748	ulvanobiouronic acid 3-sulfate B
DINITROPHENYLHYDRAZINE	dinitrophenylhydrazine
CPD-15714	"&beta;-maltulose"
CPD-14522	adenosyl hopane
CPD-12906	5-methyl-3-oxo-4-hexenoyl-CoA
19-HYDROXYTESTOSTERONE	19-hydroxytestosterone
CPD-16973	<i>all-trans</i>-geranylfarnesol
CPD-12093	<i>enantio</i>-pyochelin
CPD-11964	<i>N</i>-hydroxy-<i>N</i>-succinyl-putrescine
CPD-8497	9-hentriacotene-2-one
CPD-1088	(<i>R</i>)-3,3-dimethylmalate
CPD-17662	2-hydroxyadonixanthin
CPD-514	3-oxo-3-phenylpropanoyl-CoA
CPD-12596	benzyl isocyanide
CPD-17600	arctigenin
CPD-155	D-galacto-hexodialdose
AMINO-OXOBUT	L-2-amino-3-oxobutanoate
CPD-16022	2-chloro-1-propene
CPD-4861	(Z)-2-methylpropanal-oxime
CPD-16935	2-amino-3-hydroxycyclopent-2-enone
CPD-17802	(9<i>Z</i>,11<i>E</i>)-tetradec-9,11-dienoyl-CoA
CPD-3733	cyclic 3',5'-thymidine monophosphate
CPD-7172	"&Delta;<sup>9</sup>tetrahydrocannabinol"
CPD-15668	4-<i>cis</i>-undecenoyl-CoA
CPD-7697	4-chlorotoluene
CPD-7699	DL-4-oxalysine
CPD-9292	(3<i>R</i>)-hydroxy-<i>N</i>-acetyl-(L)-arginine
CPD-9225	cloxacillin
CPD0-2088	picolinic acid-N-oxide
CPD-12410	2,4-bis(5,6-dihydroxy-1<i>H</i>-indol-2-yl)-1<i>H</i>-indole-5,6-diol
CPD-9203	<i>N</i>-debenzoyl-(3'-<i>RS</i>)-taxol
CPD-12401	8-methylthiooctanonitrile oxide
CPD-12818	1,2-dioctadecanoyl-phosphatidyl-ethanolamine
CPD-14646	"9-<i>cis</i>-&beta;-carotene"
CPD-14608	"2,3-diacetamido-2,3-dideoxy-&alpha;-D-mannuronate"
CPD0-1910	FMDP-L-Phe
CPD-8917	lupanine
CPD-5721	thioguanine
CPD-16606	UDP-acetamido-4-amino-6-deoxygalactopyranose
5-TERT-BUTYLAMINOL-2-HYDROXYPRO-1234-TET	(+-)-5-[(tert-butylamino)-2'-hydroxypropoxy]-1,2,3,4-tetrahydro-1-naphthol
CPD-1905	(+)-neomenthol
CPD-9475	gypsogenate-28-beta-D-glucoside
CPD-12271	"<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramoyl-L-alanyl-&gamma;-D-isoglutaminyl-N<sup>6</sup>-(L-alanyl)-L-lysyl-D-alanyl-D-alanine"
S-ADENOSYL-4-METHYLTHIO-2-OXOBUTANOATE	S-adenosyl-4-methylthio-2-oxobutanoate
CPD-16624	des-methyl avenacin A-1
7-DEOXYLOGANIN	7-deoxyloganin
HSO4	bisulfate
CPD-15596	"dTDP-3-acetamido-&alpha;-D-fucose"
N-CARBAMOYLCADAVERINE	N-carbamoylcadaverine
ENOL-OXALOACETATE	enol-oxaloacetate
MANNITOL	D-mannitol
CPD-15230	sisomicin
HERBICIDE-14A	herbicide 14A
CPD-7958	3R,3'S-astaxanthin
CPD-17572	O-[5-nitro-3-(oxidonitroso)-2-oxocyclohexylidenenitroso]oxidanidolate
CPD-9236	"6-&beta;-iodopenicillanate"
CPD-12209	methoxyanigorufone
CPD0-1635	formycin 5'-PO4
CPD-18406	phosphatidylglycerol (1-palmitoyl, 2-lactobacilloyl)
3-DEOXY-D-ARABINO-HEPTULOSONATE-7-P	3-deoxy-D-arabino-heptulosonate-7-phosphate
CPD-8776	"(-)-&alpha;-cedrene"
CPD-10019	L-5-benzyl-hydantoin
CPD-16791	rhizocticin A
CPD-8973	methyl parathion
CPD-8271	1-18:2-2-18:2-phosphatidate
CPD-13561	"6-(O-&beta;-D-glucopyranosyl) camalexin"
CPD-1094	5-methyl-dCTP
CPD-3946	"(22<i>S</i>,24<i>R</i>)-22-hydroxy-5&alpha;-ergostan-3-one"
CPD-7283	taurochenodeoxycholate
CPD-444	"<i>S</i>-methyl-5-thio-&alpha;-D-ribose 1-phosphate"
CPD-281	S-(2-methylpropanoyl)-dihydrolipoamide
E-11-TETRADECENOYL-COA	(11<i>E</i>)-tetradecenoyl-CoA
CPD-18431	Mo-L-cluster
NIACINAMIDE	nicotinamide
CPD-15407	"dTDP-D-&beta;-fucofuranose"
CPD-15757	"&beta;-D-idopyranose"
CPD-17212	nystatin A1
CPD-12514	"UDP-&alpha;-L-arabinopyranose"
16-HYDROXYPALMITATE	16-hydroxypalmitate
CPD-14100	4-oxo-4-(pyridin-3-yl)butanal
CPD-13794	3-oxo-24-ethyl-cholest-4-ene
CPD66-75	7(8)-epoxy-17R-hydroxy-docosahexaenoate
CPD0-2364	3-oxo-5,6-didehydrosuberyl-CoA
RIFAMYCIN-B	rifamycin B
CPD-17168	L-leucyl-blasticidin S
CPD-15829	"&alpha;-D-ribopyranose"
CPD-17074	(-)-microperfuranone
CPD-16375	inositol phosphoceramide A (C26)
CPD-12041	"<i>trans,octacis</i>-decaprenylphospho-&beta;-D-<i>erythro</i>-pentofuranosid-2-ulose"
CPD0-1535	(2S,3R,6S)-2,6-diamino-3-hydroxydiaminopimelate
CPD-17840	C80 dolichol
CPD-13246	2,5-dichloro-<i>p</i>-quinone
CPD-16383	inositol phosphoceramide D (C26)
CPD-10418	4-sulfocatechol
CPD-3061	(2<i>S</i>)-liquiritigenin
CPD-13079	reduced DCPIP
CPD-12582	chrysobactin
X-DALL-HEX-1:5	x-dall-HEX-1:5
DIHYDRONEOPTERIN-P3	7,8-dihydroneopterin 3'-triphosphate
BETA-KOJIBIOSE	"&beta;-kojibiose"
CPD-12298	"<i>ditrans,octacis</i>-undecaprenyldiphospho-<i>N</i>-acetyl-(<i>N</i>-acetylglucosaminyl)muramoyl-L-alanyl-&gamma;-D-isoglutaminyl-L-lysyl-D-alanyl-D-alanine"
BENZYLSUCCINYL-COA	(<i>R</i>)-benzylsuccinyl-CoA
23-EPOXY-23-DIHYDRO-2-METHYL-14-NAPHTHOQ	vitamin K 2,3-epoxide
CPD-17455	mono(methylthio)gliotoxin
CPD-503	3-phenylpropanoyl-CoA
CPD-17387	(3S)-hydroxy-(6Z,9Z,12Z,15Z,18Z,21Z)-tetracosahexaenoyl-CoA
CPD-12849	(1<i>E</i>,3<i>E</i>)-4-hydroxybuta-1,3-diene-1,2,4-tricarboxylate
CPD-17609	etopophos
DEHYDROQUINATE	3-dehydroquinate
CPD-17698	<i>N</i><sup>1</sup>,<i>N</i><sup>8</sup>-bis(sinapoyl)-spermidine
CPD-14186	2'''-acetyl-6'''-hydroxyparomomycin
CPD-318	monodehydroascorbate radical
CPD-12751	13-epi manoyl oxide
CPD-13937	Glc<sub>2</sub>Man<sub>9</sub>GlcNAc<sub>2</sub>
#NAME?	(-)-camphor
CPD-9953	norpseudoephedrine
44-DIMETHYL-5ALPHA-CHOLEST-7-EN-3BET	"4,4-dimethyl-5&alpha;-cholest-7-en-3&beta;-ol"
CPD-9433	ascopyrone P
CPD-16711	cis-2-octadecenoate
CPDQT-404	trihomomethionine
CPD-21	Tl<sup>+</sup>
CPD-16623	des-acyl avenacin A
CPD-4209	<i>N<sup>6</sup></i>-dimethylallyladenine
5-3-HYDROXY-4-ACETOXYBUT-1-YNYL-22-B	5-(3-hydroxy-4-acetoxybut-1-ynyl)-2,2'-bithiophene
2-HYDROXYSUCCINAMATE	2-hydroxysuccinamate
DIETHYLPHOSPHATE	diethylphosphate
CPD-11750	<i>N</i>-acetyl-demethylphophinothricin
ALPHA-N-ACETYLNEURAMINYL-23-ETCETERA	"&alpha;-<i>N</i>-acetylneuraminyl-2,3-&beta;-D-galactosyl-R"
CPD-18443	3-hydroxy-D-kynurenine
CPD0-1587	2,4-diamino-6-methyl-5,3'-(2-trifluoromethylphenoxy)prop-1'-yloxypyrimidine
CPD0-2504	copper sulfate pentahydrate
CPD-7798	icosanyl octacosanoate
CPD-9732	demethylmenaquinone-6
CPD-16634	dibenzodiazepinone
CPD0-1489	4-methylanthranilate
CPD1G-771	6-O-cis-methoxy-mycolyl-trehalose 6-phosphate
CPD-16595	cinerarin
CPD-8139	nitrocyclohexane
CPD-15871	molybdenum cofactor (xanthine dehydrogenase)
CPD-8827	2-chloro-3-oxoadipate
BAS-978	BAS 978
DIETHYL-2-METHYL-3-OXOSUCCINATE	diethyl-2-methyl-3-oxosuccinate
CPD-14650	(2<i>E</i>,4<i>E</i>,6<i>E</i>)-7-hydroxy-4-methylhepta-2,4,6-trienal
2-METHYL-3-HYDROXY-BUTYRYL-COA	2-methyl-3-hydroxybutyryl-CoA
CPD-18271	(2E)-2-methyl-4,6-dioxohept-2-enedioate
SULOCHRIN	sulochrin
PHENYL-PYRUVATE	2-oxo-3-phenylpropanoate
